Step,Acc,Loss
16388,0.922,0.26
16389,0.922,0.26
16390,0.922,0.26
16391,0.922,0.26
16392,0.906,0.26
16393,0.906,0.26
16394,0.906,0.28
16395,0.906,0.28
16396,0.906,0.24
16397,0.906,0.24
16398,0.891,0.28
16399,0.891,0.28
16400,0.938,0.2
16401,0.938,0.2
16402,0.938,0.2
16403,0.938,0.2
16404,0.891,0.32
16405,0.891,0.32
16406,0.844,0.34
16407,0.844,0.34
16408,0.828,0.39
16409,0.828,0.39
16410,0.891,0.26
16411,0.891,0.26
16412,0.875,0.35
16413,0.875,0.35
16414,0.922,0.3
16415,0.922,0.3
16416,0.922,0.24
16417,0.922,0.24
16418,0.906,0.36
16419,0.906,0.36
16420,0.969,0.12
16421,0.969,0.12
16422,0.906,0.29
16423,0.906,0.29
16424,0.922,0.23
16425,0.922,0.23
16426,0.938,0.2
16427,0.938,0.2
16428,0.859,0.44
16429,0.859,0.44
16430,0.906,0.34
16431,0.906,0.34
16432,0.984,0.14
16433,0.984,0.14
16434,0.922,0.25
16435,0.922,0.25
16436,0.938,0.2
16437,0.938,0.2
16438,0.922,0.2
16439,0.922,0.2
16440,0.844,0.35
16441,0.844,0.35
16442,0.844,0.49
16443,0.844,0.49
16444,0.938,0.17
16445,0.938,0.17
16446,0.922,0.29
16447,0.922,0.29
16448,0.922,0.32
16449,0.922,0.32
16450,0.891,0.38
16451,0.891,0.38
16452,0.969,0.14
16453,0.969,0.14
16454,0.938,0.22
16455,0.938,0.22
16456,0.875,0.31
16457,0.875,0.31
16458,0.969,0.14
16459,0.969,0.14
16460,0.891,0.3
16461,0.891,0.3
16462,0.938,0.28
16463,0.938,0.28
16464,0.969,0.19
16465,0.969,0.19
16466,0.953,0.19
16467,0.953,0.19
16468,0.938,0.22
16469,0.938,0.22
16470,0.938,0.2
16471,0.938,0.2
16472,0.922,0.2
16473,0.922,0.2
16474,0.922,0.21
16475,0.922,0.21
16476,0.938,0.14
16477,0.938,0.14
16478,0.859,0.32
16479,0.859,0.32
16480,0.922,0.24
16481,0.922,0.24
16482,0.922,0.23
16483,0.922,0.23
16484,0.859,0.38
16485,0.859,0.38
16486,0.922,0.3
16487,0.922,0.3
16488,0.938,0.19
16489,0.938,0.19
16490,0.906,0.24
16491,0.906,0.24
16492,0.906,0.32
16493,0.906,0.32
16494,0.859,0.33
16495,0.859,0.33
16496,0.875,0.28
16497,0.875,0.28
16498,0.922,0.17
16499,0.922,0.17
16500,0.922,0.22
16501,0.922,0.22
16502,0.922,0.26
16503,0.922,0.26
16504,0.953,0.23
16505,0.953,0.23
16506,0.922,0.21
16507,0.922,0.21
16508,0.875,0.32
16509,0.875,0.32
16510,0.922,0.18
16511,0.922,0.18
16512,0.922,0.29
16513,0.922,0.29
16514,0.938,0.26
16515,0.938,0.26
16516,0.812,0.39
16517,0.812,0.39
16518,0.844,0.28
16519,0.844,0.28
16520,0.891,0.31
16521,0.891,0.31
16522,0.875,0.42
16523,0.875,0.42
16524,0.969,0.18
16525,0.969,0.18
16526,0.938,0.2
16527,0.938,0.2
16528,0.938,0.28
16529,0.938,0.28
16530,0.938,0.22
16531,0.938,0.22
16532,0.938,0.28
16533,0.938,0.28
16534,0.891,0.49
16535,0.891,0.49
16536,0.922,0.24
16537,0.922,0.24
16538,0.938,0.17
16539,0.938,0.17
16540,0.984,0.12
16541,0.984,0.12
16542,0.891,0.33
16543,0.891,0.33
16544,0.844,0.31
16545,0.844,0.31
16546,0.891,0.26
16547,0.891,0.26
16548,0.969,0.26
16549,0.969,0.26
16550,0.953,0.17
16551,0.953,0.17
16552,0.891,0.24
16553,0.891,0.24
16554,0.906,0.33
16555,0.906,0.33
16556,0.969,0.17
16557,0.969,0.17
16558,0.906,0.24
16559,0.906,0.24
16560,0.969,0.12
16561,0.969,0.12
16562,0.906,0.26
16563,0.906,0.26
16564,0.906,0.31
16565,0.906,0.31
16566,0.906,0.27
16567,0.906,0.27
16568,0.953,0.25
16569,0.953,0.25
16570,0.891,0.34
16571,0.891,0.34
16572,0.891,0.35
16573,0.891,0.35
16574,0.938,0.19
16575,0.938,0.19
16576,0.938,0.22
16577,0.938,0.22
16578,0.953,0.2
16579,0.953,0.2
16580,0.938,0.21
16581,0.938,0.21
16582,0.938,0.21
16583,0.938,0.21
16584,0.922,0.28
16585,0.922,0.28
16586,0.875,0.51
16587,0.875,0.51
16588,0.969,0.16
16589,0.969,0.16
16590,0.859,0.36
16591,0.859,0.36
16592,0.922,0.2
16593,0.922,0.2
16594,0.875,0.26
16595,0.875,0.26
16596,0.891,0.34
16597,0.891,0.34
16598,0.859,0.35
16599,0.859,0.35
16600,1.0,0.06
16601,1.0,0.06
16602,0.906,0.23
16603,0.906,0.23
16604,0.875,0.43
16605,0.875,0.43
16606,0.875,0.38
16607,0.875,0.38
16608,0.844,0.42
16609,0.844,0.42
16610,0.938,0.27
16611,0.938,0.27
16612,0.891,0.3
16613,0.891,0.3
16614,0.938,0.26
16615,0.938,0.26
16616,0.906,0.15
16617,0.906,0.15
16618,0.922,0.19
16619,0.922,0.19
16620,0.906,0.22
16621,0.906,0.22
16622,0.984,0.1
16623,0.984,0.1
16624,0.922,0.24
16625,0.922,0.24
16626,0.938,0.16
16627,0.938,0.16
16628,0.906,0.19
16629,0.906,0.19
16630,0.875,0.38
16631,0.875,0.38
16632,0.891,0.27
16633,0.891,0.27
16634,0.922,0.27
16635,0.922,0.27
16636,0.906,0.3
16637,0.906,0.3
16638,0.875,0.32
16639,0.875,0.32
16640,0.969,0.14
16641,0.969,0.14
16642,0.891,0.34
16643,0.891,0.34
16644,0.891,0.25
16645,0.891,0.25
16646,0.891,0.29
16647,0.891,0.29
16648,0.891,0.26
16649,0.891,0.26
16650,0.953,0.22
16651,0.953,0.22
16652,0.906,0.19
16653,0.906,0.19
16654,0.953,0.24
16655,0.953,0.24
16656,0.906,0.29
16657,0.906,0.29
16658,0.891,0.28
16659,0.891,0.28
16660,0.766,0.56
16661,0.766,0.56
16662,0.922,0.23
16663,0.922,0.23
16664,0.906,0.26
16665,0.906,0.26
16666,0.906,0.34
16667,0.906,0.34
16668,0.922,0.26
16669,0.922,0.26
16670,0.906,0.28
16671,0.906,0.28
16672,0.922,0.2
16673,0.922,0.2
16674,0.891,0.27
16675,0.891,0.27
16676,0.875,0.35
16677,0.875,0.35
16678,0.969,0.15
16679,0.969,0.15
16680,0.953,0.14
16681,0.953,0.14
16682,0.906,0.34
16683,0.906,0.34
16684,0.906,0.38
16685,0.906,0.38
16686,0.922,0.29
16687,0.922,0.29
16688,0.938,0.14
16689,0.938,0.14
16690,0.891,0.24
16691,0.891,0.24
16692,0.953,0.19
16693,0.953,0.19
16694,0.906,0.27
16695,0.906,0.27
16696,0.875,0.26
16697,0.875,0.26
16698,0.844,0.36
16699,0.844,0.36
16700,0.922,0.28
16701,0.922,0.28
16702,0.891,0.29
16703,0.891,0.29
16704,0.891,0.37
16705,0.891,0.37
16706,0.922,0.25
16707,0.922,0.25
16708,0.906,0.3
16709,0.906,0.3
16710,0.938,0.3
16711,0.938,0.3
16712,0.844,0.47
16713,0.844,0.47
16714,0.953,0.17
16715,0.953,0.17
16716,0.938,0.23
16717,0.938,0.23
16718,0.922,0.25
16719,0.922,0.25
16720,0.969,0.14
16721,0.969,0.14
16722,0.922,0.28
16723,0.922,0.28
16724,0.906,0.22
16725,0.906,0.22
16726,0.922,0.18
16727,0.922,0.18
16728,0.953,0.18
16729,0.953,0.18
16730,0.969,0.13
16731,0.969,0.13
16732,0.969,0.15
16733,0.969,0.15
16734,0.953,0.18
16735,0.953,0.18
16736,0.938,0.22
16737,0.938,0.22
16738,0.938,0.18
16739,0.938,0.18
16740,0.938,0.25
16741,0.938,0.25
16742,0.938,0.16
16743,0.938,0.16
16744,0.938,0.23
16745,0.938,0.23
16746,0.859,0.45
16747,0.859,0.45
16748,0.922,0.21
16749,0.922,0.21
16750,0.984,0.07
16751,0.984,0.07
16752,0.922,0.26
16753,0.922,0.26
16754,0.953,0.16
16755,0.953,0.16
16756,0.969,0.15
16757,0.969,0.15
16758,0.875,0.46
16759,0.875,0.46
16760,0.891,0.27
16761,0.891,0.27
16762,0.922,0.23
16763,0.922,0.23
16764,0.938,0.2
16765,0.938,0.2
16766,0.859,0.28
16767,0.859,0.28
16768,0.906,0.24
16769,0.906,0.24
16770,0.969,0.13
16771,0.969,0.13
16772,0.906,0.37
16773,0.906,0.37
16774,0.859,0.31
16775,0.859,0.31
16776,0.891,0.28
16777,0.891,0.28
16778,0.906,0.31
16779,0.906,0.31
16780,0.906,0.37
16781,0.906,0.37
16782,0.828,0.4
16783,0.828,0.4
16784,0.906,0.24
16785,0.906,0.24
16786,0.922,0.21
16787,0.922,0.21
16788,0.922,0.21
16789,0.922,0.21
16790,0.922,0.21
16791,0.922,0.21
16792,0.969,0.15
16793,0.969,0.15
16794,0.938,0.18
16795,0.938,0.18
16796,0.938,0.23
16797,0.938,0.23
16798,0.875,0.37
16799,0.875,0.37
16800,0.906,0.4
16801,0.906,0.4
16802,0.938,0.26
16803,0.938,0.26
16804,0.953,0.14
16805,0.953,0.14
16806,0.891,0.25
16807,0.891,0.25
16808,0.938,0.22
16809,0.938,0.22
16810,0.922,0.25
16811,0.922,0.25
16812,0.938,0.2
16813,0.938,0.2
16814,0.906,0.29
16815,0.906,0.29
16816,0.875,0.33
16817,0.875,0.33
16818,0.984,0.1
16819,0.984,0.1
16820,0.844,0.3
16821,0.844,0.3
16822,0.859,0.47
16823,0.859,0.47
16824,0.938,0.26
16825,0.938,0.26
16826,0.875,0.3
16827,0.875,0.3
16828,0.938,0.22
16829,0.938,0.22
16830,0.953,0.15
16831,0.953,0.15
16832,0.875,0.35
16833,0.875,0.35
16834,0.969,0.18
16835,0.969,0.18
16836,0.844,0.43
16837,0.844,0.43
16838,0.891,0.36
16839,0.891,0.36
16840,0.938,0.26
16841,0.938,0.26
16842,0.969,0.2
16843,0.969,0.2
16844,0.953,0.1
16845,0.953,0.1
16846,0.922,0.21
16847,0.922,0.21
16848,0.922,0.24
16849,0.922,0.24
16850,0.953,0.22
16851,0.953,0.22
16852,0.906,0.31
16853,0.906,0.31
16854,0.922,0.29
16855,0.922,0.29
16856,0.953,0.26
16857,0.953,0.26
16858,0.938,0.16
16859,0.938,0.16
16860,0.969,0.16
16861,0.969,0.16
16862,0.844,0.35
16863,0.844,0.35
16864,0.906,0.35
16865,0.906,0.35
16866,0.891,0.27
16867,0.891,0.27
16868,0.906,0.29
16869,0.906,0.29
16870,0.859,0.4
16871,0.859,0.4
16872,0.922,0.24
16873,0.922,0.24
16874,0.875,0.33
16875,0.875,0.33
16876,0.875,0.53
16877,0.875,0.53
16878,0.953,0.2
16879,0.953,0.2
16880,0.953,0.11
16881,0.953,0.11
16882,0.906,0.34
16883,0.906,0.34
16884,0.875,0.31
16885,0.875,0.31
16886,0.844,0.36
16887,0.844,0.36
16888,0.938,0.22
16889,0.938,0.22
16890,0.922,0.23
16891,0.922,0.23
16892,0.922,0.22
16893,0.922,0.22
16894,0.891,0.3
16895,0.891,0.3
16896,0.922,0.23
16897,0.922,0.23
16898,0.859,0.37
16899,0.859,0.37
16900,0.859,0.29
16901,0.859,0.29
16902,0.938,0.21
16903,0.938,0.21
16904,0.891,0.33
16905,0.891,0.33
16906,0.938,0.2
16907,0.938,0.2
16908,0.906,0.23
16909,0.906,0.23
16910,0.922,0.24
16911,0.922,0.24
16912,0.922,0.24
16913,0.922,0.24
16914,0.969,0.12
16915,0.969,0.12
16916,0.859,0.35
16917,0.859,0.35
16918,0.838,0.25
16919,0.838,0.25
16920,0.838,0.25
16924,0.953,0.14
16925,0.953,0.14
16926,0.859,0.37
16927,0.859,0.37
16928,0.906,0.35
16929,0.906,0.35
16930,0.906,0.24
16931,0.906,0.24
16932,0.969,0.22
16933,0.969,0.22
16934,0.938,0.21
16935,0.938,0.21
16936,0.938,0.29
16937,0.938,0.29
16938,0.906,0.24
16939,0.906,0.24
16940,0.938,0.16
16941,0.938,0.16
16942,0.859,0.43
16943,0.859,0.43
16944,0.953,0.25
16945,0.953,0.25
16946,0.922,0.31
16947,0.922,0.31
16948,0.906,0.27
16949,0.906,0.27
16950,0.906,0.33
16951,0.906,0.33
16952,0.906,0.25
16953,0.906,0.25
16954,0.922,0.18
16955,0.922,0.18
16956,0.891,0.22
16957,0.891,0.22
16958,0.938,0.18
16959,0.938,0.18
16960,0.953,0.17
16961,0.953,0.17
16962,0.891,0.22
16963,0.891,0.22
16964,0.938,0.19
16965,0.938,0.19
16966,0.891,0.29
16967,0.891,0.29
16968,0.906,0.27
16969,0.906,0.27
16970,0.953,0.11
16971,0.953,0.11
16972,0.938,0.31
16973,0.938,0.31
16974,0.891,0.22
16975,0.891,0.22
16976,0.906,0.3
16977,0.906,0.3
16978,0.859,0.31
16979,0.859,0.31
16980,0.953,0.17
16981,0.953,0.17
16982,0.938,0.24
16983,0.938,0.24
16984,0.875,0.33
16985,0.875,0.33
16986,0.922,0.24
16987,0.922,0.24
16988,0.906,0.26
16989,0.906,0.26
16990,0.906,0.25
16991,0.906,0.25
16992,0.922,0.27
16993,0.922,0.27
16994,0.906,0.24
16995,0.906,0.24
16996,0.938,0.31
16997,0.938,0.31
16998,0.797,0.44
16999,0.797,0.44
17000,0.953,0.13
17001,0.953,0.13
17002,0.969,0.13
17003,0.969,0.13
17004,0.938,0.24
17005,0.938,0.24
17006,0.984,0.1
17007,0.984,0.1
17008,0.938,0.19
17009,0.938,0.19
17010,0.875,0.32
17011,0.875,0.32
17012,0.953,0.17
17013,0.953,0.17
17014,0.875,0.25
17015,0.875,0.25
17016,0.922,0.22
17017,0.922,0.22
17018,0.891,0.32
17019,0.891,0.32
17020,0.922,0.29
17021,0.922,0.29
17022,0.891,0.29
17023,0.891,0.29
17024,0.906,0.34
17025,0.906,0.34
17026,0.938,0.21
17027,0.938,0.21
17028,0.906,0.32
17029,0.906,0.32
17030,0.922,0.21
17031,0.922,0.21
17032,0.969,0.12
17033,0.969,0.12
17034,0.906,0.31
17035,0.906,0.31
17036,0.938,0.19
17037,0.938,0.19
17038,0.953,0.17
17039,0.953,0.17
17040,0.891,0.25
17041,0.891,0.25
17042,0.891,0.31
17043,0.891,0.31
17044,0.922,0.28
17045,0.922,0.28
17046,0.875,0.34
17047,0.875,0.34
17048,0.969,0.12
17049,0.969,0.12
17050,0.984,0.1
17051,0.984,0.1
17052,0.906,0.3
17053,0.906,0.3
17054,0.891,0.31
17055,0.891,0.31
17056,0.906,0.25
17057,0.906,0.25
17058,0.891,0.33
17059,0.891,0.33
17060,0.938,0.25
17061,0.938,0.25
17062,0.922,0.25
17063,0.922,0.25
17064,0.875,0.33
17065,0.875,0.33
17066,0.891,0.31
17067,0.891,0.31
17068,0.953,0.19
17069,0.953,0.19
17070,0.781,0.54
17071,0.781,0.54
17072,0.906,0.28
17073,0.906,0.28
17074,0.906,0.24
17075,0.906,0.24
17076,0.906,0.29
17077,0.906,0.29
17078,0.906,0.43
17079,0.906,0.43
17080,0.922,0.29
17081,0.922,0.29
17082,0.859,0.37
17083,0.859,0.37
17084,0.953,0.21
17085,0.953,0.21
17086,0.984,0.13
17087,0.984,0.13
17088,0.922,0.25
17089,0.922,0.25
17090,0.953,0.24
17091,0.953,0.24
17092,0.875,0.27
17093,0.875,0.27
17094,0.906,0.29
17095,0.906,0.29
17096,0.891,0.27
17097,0.891,0.27
17098,0.984,0.18
17099,0.984,0.18
17100,0.953,0.16
17101,0.953,0.16
17102,0.844,0.41
17103,0.844,0.41
17104,0.906,0.35
17105,0.906,0.35
17106,0.953,0.24
17107,0.953,0.24
17108,0.875,0.42
17109,0.875,0.42
17110,0.922,0.22
17111,0.922,0.22
17112,0.922,0.3
17113,0.922,0.3
17114,0.906,0.34
17115,0.906,0.34
17116,0.969,0.13
17117,0.969,0.13
17118,0.938,0.24
17119,0.938,0.24
17120,0.922,0.25
17121,0.922,0.25
17122,0.953,0.14
17123,0.953,0.14
17124,0.891,0.28
17125,0.891,0.28
17126,0.859,0.48
17127,0.859,0.48
17128,0.859,0.33
17129,0.859,0.33
17130,0.922,0.22
17131,0.922,0.22
17132,0.906,0.18
17133,0.906,0.18
17134,0.875,0.25
17135,0.875,0.25
17136,0.984,0.14
17137,0.984,0.14
17138,0.938,0.2
17139,0.938,0.2
17140,0.828,0.39
17141,0.828,0.39
17142,0.906,0.29
17143,0.906,0.29
17144,0.953,0.24
17145,0.953,0.24
17146,0.922,0.33
17147,0.922,0.33
17148,0.875,0.3
17149,0.875,0.3
17150,0.953,0.25
17151,0.953,0.25
17152,0.844,0.39
17153,0.844,0.39
17154,0.938,0.19
17155,0.938,0.19
17156,0.953,0.14
17157,0.953,0.14
17158,0.953,0.16
17159,0.953,0.16
17160,0.906,0.29
17161,0.906,0.29
17162,0.906,0.37
17163,0.906,0.37
17164,0.969,0.23
17165,0.969,0.23
17166,0.891,0.26
17167,0.891,0.26
17168,0.891,0.3
17169,0.891,0.3
17170,0.859,0.34
17171,0.859,0.34
17172,0.906,0.29
17173,0.906,0.29
17174,0.938,0.18
17175,0.938,0.18
17176,0.906,0.17
17177,0.906,0.17
17178,0.922,0.24
17179,0.922,0.24
17180,0.984,0.09
17181,0.984,0.09
17182,0.922,0.21
17183,0.922,0.21
17184,0.906,0.2
17185,0.906,0.2
17186,0.875,0.34
17187,0.875,0.34
17188,0.938,0.16
17189,0.938,0.16
17190,0.922,0.22
17191,0.922,0.22
17192,0.859,0.38
17193,0.859,0.38
17194,0.906,0.5
17195,0.906,0.5
17196,0.891,0.34
17197,0.891,0.34
17198,0.984,0.09
17199,0.984,0.09
17200,0.859,0.37
17201,0.859,0.37
17202,0.922,0.23
17203,0.922,0.23
17204,0.891,0.35
17205,0.891,0.35
17206,0.922,0.13
17207,0.922,0.13
17208,0.875,0.46
17209,0.875,0.46
17210,0.984,0.15
17211,0.984,0.15
17212,0.953,0.15
17213,0.953,0.15
17214,0.891,0.2
17215,0.891,0.2
17216,0.875,0.35
17217,0.875,0.35
17218,0.938,0.29
17219,0.938,0.29
17220,0.953,0.23
17221,0.953,0.23
17222,0.969,0.12
17223,0.969,0.12
17224,0.938,0.21
17225,0.938,0.21
17226,0.922,0.24
17227,0.922,0.24
17228,0.906,0.2
17229,0.906,0.2
17230,0.938,0.32
17231,0.938,0.32
17232,0.953,0.17
17233,0.953,0.17
17234,0.906,0.3
17235,0.906,0.3
17236,0.906,0.21
17237,0.906,0.21
17238,0.953,0.14
17239,0.953,0.14
17240,0.938,0.19
17241,0.938,0.19
17242,0.953,0.16
17243,0.953,0.16
17244,0.922,0.21
17245,0.922,0.21
17246,0.984,0.08
17247,0.984,0.08
17248,0.891,0.31
17249,0.891,0.31
17250,0.953,0.23
17251,0.953,0.23
17252,0.891,0.27
17253,0.891,0.27
17254,0.969,0.16
17255,0.969,0.16
17256,0.906,0.23
17257,0.906,0.23
17258,0.875,0.23
17259,0.875,0.23
17260,0.844,0.5
17261,0.844,0.5
17262,0.906,0.21
17263,0.906,0.21
17264,0.906,0.26
17265,0.906,0.26
17266,0.906,0.3
17267,0.906,0.3
17268,0.938,0.17
17269,0.938,0.17
17270,0.891,0.41
17271,0.891,0.41
17272,0.906,0.21
17273,0.906,0.21
17274,0.891,0.33
17275,0.891,0.33
17276,0.969,0.14
17277,0.969,0.14
17278,0.891,0.23
17279,0.891,0.23
17280,0.906,0.34
17281,0.906,0.34
17282,0.891,0.29
17283,0.891,0.29
17284,0.953,0.18
17285,0.953,0.18
17286,0.938,0.22
17287,0.938,0.22
17288,0.891,0.35
17289,0.891,0.35
17290,0.938,0.18
17291,0.938,0.18
17292,0.938,0.33
17293,0.938,0.33
17294,0.875,0.32
17295,0.875,0.32
17296,0.859,0.38
17297,0.859,0.38
17298,0.953,0.16
17299,0.953,0.16
17300,0.922,0.15
17301,0.922,0.15
17302,0.906,0.29
17303,0.906,0.29
17304,0.859,0.31
17305,0.859,0.31
17306,0.875,0.25
17307,0.875,0.25
17308,0.938,0.19
17309,0.938,0.19
17310,0.984,0.11
17311,0.984,0.11
17312,0.891,0.44
17313,0.891,0.44
17314,0.953,0.09
17315,0.953,0.09
17316,0.922,0.2
17317,0.922,0.2
17318,0.922,0.2
17319,0.922,0.2
17320,0.906,0.43
17321,0.906,0.43
17322,0.938,0.19
17323,0.938,0.19
17324,0.906,0.25
17325,0.906,0.25
17326,0.969,0.17
17327,0.969,0.17
17328,0.938,0.19
17329,0.938,0.19
17330,0.891,0.24
17331,0.891,0.24
17332,0.938,0.18
17333,0.938,0.18
17334,0.938,0.27
17335,0.938,0.27
17336,0.953,0.16
17337,0.953,0.16
17338,0.922,0.16
17339,0.922,0.16
17340,0.875,0.32
17341,0.875,0.32
17342,0.859,0.41
17343,0.859,0.41
17344,0.938,0.17
17345,0.938,0.17
17346,0.906,0.33
17347,0.906,0.33
17348,0.859,0.34
17349,0.859,0.34
17350,0.891,0.35
17351,0.891,0.35
17352,0.906,0.2
17353,0.906,0.2
17354,0.938,0.14
17355,0.938,0.14
17356,0.938,0.25
17357,0.938,0.25
17358,0.922,0.19
17359,0.922,0.19
17360,0.891,0.35
17361,0.891,0.35
17362,0.922,0.21
17363,0.922,0.21
17364,0.906,0.27
17365,0.906,0.27
17366,0.922,0.34
17367,0.922,0.34
17368,0.875,0.43
17369,0.875,0.43
17370,0.891,0.25
17371,0.891,0.25
17372,0.938,0.17
17373,0.938,0.17
17374,0.953,0.14
17375,0.953,0.14
17376,0.906,0.29
17377,0.906,0.29
17378,0.906,0.31
17379,0.906,0.31
17380,0.906,0.23
17381,0.906,0.23
17382,0.984,0.12
17383,0.984,0.12
17384,0.859,0.34
17385,0.859,0.34
17386,0.859,0.31
17387,0.859,0.31
17388,0.938,0.23
17389,0.938,0.23
17390,0.938,0.21
17391,0.938,0.21
17392,0.922,0.21
17393,0.922,0.21
17394,0.875,0.23
17395,0.875,0.23
17396,0.953,0.2
17397,0.953,0.2
17398,0.953,0.23
17399,0.953,0.23
17400,0.938,0.13
17401,0.938,0.13
17402,0.938,0.21
17403,0.938,0.21
17404,0.922,0.19
17405,0.922,0.19
17406,0.938,0.22
17407,0.938,0.22
17408,0.906,0.21
17409,0.906,0.21
17410,0.875,0.31
17411,0.875,0.31
17412,0.922,0.22
17413,0.922,0.22
17414,0.953,0.17
17415,0.953,0.17
17416,0.906,0.24
17417,0.906,0.24
17418,0.922,0.3
17419,0.922,0.3
17420,0.859,0.3
17421,0.859,0.3
17422,0.969,0.13
17423,0.969,0.13
17424,0.938,0.3
17425,0.938,0.3
17426,0.922,0.23
17427,0.922,0.23
17428,0.938,0.23
17429,0.938,0.23
17430,0.938,0.16
17431,0.938,0.16
17432,0.953,0.17
17433,0.953,0.17
17434,0.891,0.36
17435,0.891,0.36
17436,0.859,0.31
17437,0.859,0.31
17438,0.906,0.23
17439,0.906,0.23
17440,0.891,0.22
17441,0.891,0.22
17442,0.938,0.29
17443,0.938,0.29
17444,0.922,0.24
17445,0.922,0.24
17446,0.922,0.15
17447,0.922,0.15
17448,0.891,0.25
17449,0.891,0.25
17450,0.922,0.26
17451,0.922,0.26
17452,0.891,0.2
17453,0.891,0.2
17454,0.891,0.29
17455,0.891,0.29
17456,0.969,0.1
17457,0.969,0.1
17458,0.906,0.36
17459,0.906,0.36
17460,0.891,0.24
17461,0.891,0.24
17462,0.828,0.37
17463,0.828,0.37
17464,0.906,0.22
17465,0.906,0.22
17466,0.922,0.3
17467,0.922,0.3
17468,0.922,0.19
17469,0.922,0.19
17470,0.984,0.12
17471,0.984,0.12
17472,0.938,0.2
17473,0.938,0.2
17474,0.906,0.29
17475,0.906,0.29
17476,0.938,0.18
17477,0.938,0.18
17478,0.906,0.28
17479,0.906,0.28
17480,0.906,0.27
17481,0.906,0.27
17482,0.891,0.33
17483,0.891,0.33
17484,0.906,0.26
17485,0.906,0.26
17486,0.859,0.28
17487,0.859,0.28
17488,0.969,0.19
17489,0.969,0.19
17490,0.906,0.19
17491,0.906,0.19
17492,0.906,0.24
17493,0.906,0.24
17494,0.969,0.16
17495,0.969,0.16
17496,0.906,0.27
17497,0.906,0.27
17498,0.938,0.26
17499,0.938,0.26
17500,0.969,0.17
17501,0.969,0.17
17502,0.844,0.4
17503,0.844,0.4
17504,0.953,0.18
17505,0.953,0.18
17506,0.922,0.22
17507,0.922,0.22
17508,0.906,0.28
17509,0.906,0.28
17510,0.906,0.43
17511,0.906,0.43
17512,0.906,0.21
17513,0.906,0.21
17514,0.859,0.32
17515,0.859,0.32
17516,0.875,0.4
17517,0.875,0.4
17518,0.875,0.39
17519,0.875,0.39
17520,0.875,0.25
17521,0.875,0.25
17522,0.969,0.12
17523,0.969,0.12
17524,0.906,0.25
17525,0.906,0.25
17526,0.938,0.22
17527,0.938,0.22
17528,0.938,0.27
17529,0.938,0.27
17530,0.906,0.29
17531,0.906,0.29
17532,0.859,0.36
17533,0.859,0.36
17534,0.938,0.24
17535,0.938,0.24
17536,0.953,0.16
17537,0.953,0.16
17538,0.906,0.19
17539,0.906,0.19
17540,0.906,0.25
17541,0.906,0.25
17542,0.922,0.19
17543,0.922,0.19
17544,0.938,0.26
17545,0.938,0.26
17546,0.906,0.25
17547,0.906,0.25
17548,0.859,0.32
17549,0.859,0.32
17550,0.922,0.21
17551,0.922,0.21
17552,0.891,0.34
17553,0.891,0.34
17554,0.891,0.27
17555,0.891,0.27
17556,0.938,0.31
17557,0.938,0.31
17558,0.938,0.2
17559,0.938,0.2
17560,0.953,0.18
17561,0.953,0.18
17562,0.969,0.17
17563,0.969,0.17
17564,0.891,0.28
17565,0.891,0.28
17566,0.938,0.23
17567,0.938,0.23
17568,0.922,0.24
17569,0.922,0.24
17570,0.906,0.19
17571,0.906,0.19
17572,0.938,0.29
17573,0.938,0.29
17574,0.953,0.22
17575,0.953,0.22
17576,0.984,0.1
17577,0.984,0.1
17578,0.953,0.19
17579,0.953,0.19
17580,0.875,0.4
17581,0.875,0.4
17582,0.922,0.2
17583,0.922,0.2
17584,0.922,0.29
17585,0.922,0.29
17586,0.938,0.16
17587,0.938,0.16
17588,0.984,0.15
17589,0.984,0.15
17590,0.953,0.21
17591,0.953,0.21
17592,0.906,0.23
17593,0.906,0.23
17594,0.922,0.21
17595,0.922,0.21
17596,0.906,0.25
17597,0.906,0.25
17598,0.938,0.14
17599,0.938,0.14
17600,0.891,0.28
17601,0.891,0.28
17602,0.922,0.27
17603,0.922,0.27
17604,0.953,0.19
17605,0.953,0.19
17606,0.906,0.21
17607,0.906,0.21
17608,0.844,0.33
17609,0.844,0.33
17610,0.922,0.17
17611,0.922,0.17
17612,0.891,0.34
17613,0.891,0.34
17614,0.906,0.19
17615,0.906,0.19
17616,0.922,0.19
17617,0.922,0.19
17618,0.953,0.15
17619,0.953,0.15
17620,0.906,0.25
17621,0.906,0.25
17622,0.984,0.08
17623,0.984,0.08
17624,0.906,0.23
17625,0.906,0.23
17626,0.938,0.21
17627,0.938,0.21
17628,0.906,0.31
17629,0.906,0.31
17630,0.891,0.31
17631,0.891,0.31
17632,0.875,0.3
17633,0.875,0.3
17634,0.969,0.14
